hex9,value
89196b84a03ffff,265898.2150431588
89196b841a3ffff,115772.95454822734
89196bb2483ffff,265061.4956101636
89196bb5577ffff,267348.7429557617
89196941dabffff,71598.5402006227
89196962a1bffff,35470.73194784051
89196ba6443ffff,267849.4642107191
89196baa627ffff,63102.1456586499
89196bad82fffff,76087.0692921869
89196bad647ffff,267186.2797288966
89196bb5eafffff,267524.1540335836
89196bb759bffff,267209.20260066586
89196bb869bffff,212217.93776512926
8919697b4afffff,1380.0307215393748
89196bb6343ffff,41603.34368246856
89196bae4c7ffff,266289.45101860794
89196bb358fffff,266282.45337707567
89196b96a43ffff,260215.31439677405
89196963027ffff,266326.3816712748
89196b84e13ffff,212672.76693096355
89196bb03bbffff,26682.526097679096
89196bba5cbffff,264346.6254692698
89196ba6393ffff,266617.43516333925
8919694cc8bffff,194236.16786444385
89196ba3013ffff,255253.04065883497
89196ba1d37ffff,52760.67760411346
89196bb735bffff,169842.23394512868
8919696300bffff,164572.4519915312
89196bb4527ffff,2910.73444218708
89196ba034fffff,4311.852253221808
89196bb4d97ffff,267934.3416301311
89196b84b83ffff,266022.4882044382
89196bb221bffff,266401.26571142446
8919697b0afffff,74637.87201160198
89196bb7187ffff,48394.56137456295
89196bb0283ffff,23390.408241939225
89196b8632fffff,265661.8704314253
8919694d18fffff,224270.72679615128
89196bb8a9bffff,13993.278850737093
8919694ca47ffff,164030.13865960398
89196ba32a3ffff,236011.32302800452
89196b32d93ffff,8710.408881094243
89196bb5a27ffff,7853.918464432054
8919694b307ffff,265795.05663702753
89196b85863ffff,265711.46727777517
8919697b113ffff,238949.1447727371
89196bb71b3ffff,185504.81393270404
89196969443ffff,268111.8113171555
89196949597ffff,265846.4822196971
8919694a837ffff,14169.17619884355
89196bb6643ffff,248149.5075068634
8919694d993ffff,6050.924142945426
8919694cc57ffff,267250.0786944267
89196960053ffff,268874.6853981511
89196bb742bffff,244168.9136550367
89196b848b3ffff,252609.4152617288
89196bb4e37ffff,267796.9405474389
89196bb0393ffff,221872.68699586805
89196ba94dbffff,77954.55724363922
89196949927ffff,266341.1695784101
89196ba0143ffff,267187.53215581644
89196bb5667ffff,267159.93993939285
89196bb9063ffff,175980.91666591575
89196ba6da7ffff,268429.59746110946
89196ba258bffff,267044.3351255307
89196978bcbffff,80800.3227430162
89196bbac13ffff,34445.36947138079
89196bad2d3ffff,252421.09447142872
89196ba16c3ffff,266639.2825409161
89196978213ffff,56515.22479785359
89196bb8d4bffff,224499.60605069975
89196ba814bffff,266737.08851017035
89196ba3173ffff,29244.686268679732
89196bb4927ffff,253133.3915611896
89196badb8bffff,170758.51067243435
89196b85c2fffff,265685.4110877299
8919697984bffff,62655.30306250366
89196bb4883ffff,11252.847040547149
89196bb0a97ffff,38006.08185475687
89196bb7463ffff,267116.681837572
8919697880bffff,104.2901751998658
89196bb1b43ffff,226528.45991444244
89196ba4683ffff,53005.01286578053
89196b85923ffff,265885.30403245694
8919696942fffff,31664.78576226667
891969784abffff,28218.722502187546
89196bb0837ffff,244807.82000646467
89196963453ffff,15525.82207140303
8919694db67ffff,267198.5592097243
89196ba8163ffff,28814.145025728445
89196bbaddbffff,264842.4144478352
89196ba3017ffff,265691.5010417744
89196b84817ffff,265969.5555452645
89196bb35b3ffff,266310.85712686204
89196ba66a3ffff,42191.386403289915
89196bac263ffff,43919.925784819745
89196b86537ffff,205344.50061275106
89196bb4b87ffff,24366.124615710673
8919696b58bffff,57819.3419331616
89196b84e87ffff,265831.38261045585
89196bbb297ffff,265718.60397896235
89196941c7bffff,16303.705468523178
89196bb0b13ffff,266980.72489715856
89196969c53ffff,268449.8197439102
891969682a7ffff,268480.5488225563
8919694d217ffff,16595.248428563
89196ba0317ffff,267171.14220514527
89196bb0db3ffff,41069.241746793756
8919694e6cbffff,106497.89765517856
89196ba0d2fffff,267559.0932187587
89196b8584fffff,265672.48127300484
891969613b7ffff,268782.25815503084
89196961267ffff,268388.941039973
891969593b3ffff,265367.26838865434
89196bb68a3ffff,102990.10599775528
89196bb7483ffff,239422.29316420242
8919696a32bffff,268514.88783435157
89196ba80a3ffff,266684.57378174324
89196b94d27ffff,265571.8454623959
8919694ed57ffff,77822.68676231444
89196bb948bffff,141414.6972776642
8919694997bffff,733.2439888435845
8919697906bffff,68946.20091531736
8919694aa03ffff,266246.97170557885
89196bb165bffff,5108.143987644204
89196b85b83ffff,264143.78206205775
89196bb0183ffff,266693.7650721909
89196b84c6bffff,108860.34253848509
891969403b3ffff,263162.04824928247
89196ba4dcbffff,161738.2443546855
8919696b13bffff,175864.85602280428
8919694cdd7ffff,75703.81299773515
89196bb7227ffff,267185.5884033812
89196ba6e43ffff,128173.67234456637
89196959397ffff,154816.98545435246
89196978d4fffff,149777.74248996368
8919697928bffff,205579.58038772584
89196b94d37ffff,265561.20617224136
89196ba856bffff,266713.1361634082
89196949347ffff,265844.68424013
89196968593ffff,268525.55466074287
89196bb5c6bffff,70626.53324264393
89196b84e2fffff,167030.00306094525
89196bb2547ffff,266527.4562501452
89196bb220bffff,266411.88614997256
89196ba5eafffff,243.78322420898428
89196bb0e43ffff,47926.09924332806
89196b86ca3ffff,19581.978410550837
89196b84d57ffff,157148.9963021677
89196bb0963ffff,64479.046065655886
89196ba20afffff,263564.64778819005
8919696a45bffff,50335.25794337549
891969783c7ffff,117314.93217517844
89196bbb66bffff,60168.22580943728
89196bb2207ffff,266440.30004910094
89196b9495bffff,233684.54747448736
89196bb5c63ffff,267551.00018303073
89196941da3ffff,226036.14282806334
891969606afffff,3352.708722074462
89196b32d13ffff,128470.38348723637
89196ba4663ffff,22145.278068771415
89196ba25afffff,267113.56419574196
89196bb5043ffff,47903.22756874693
89196bab6b3ffff,14323.277806542399
89196b94957ffff,7730.434327645718
89196b941d7ffff,264545.85658666026
89196948617ffff,265920.8681233476
89196bb9043ffff,8619.906592922172
89196bb0d37ffff,28300.75643023904
89196949507ffff,265869.55272625526
89196969577ffff,268307.6400578127
89196bb2453ffff,266360.6833079497
89196bb5c47ffff,267520.8276294528
8919694a943ffff,266408.246832993
89196bb039bffff,64750.30982819335
89196bb4aabffff,188140.53356659075
89196baced3ffff,68493.56866952215
89196bb8d53ffff,266493.1915539043
89196bb264bffff,266300.2346166406
89196b94c4bffff,265320.4072754893
89196bb5127ffff,7977.813992116793
89196b86827ffff,231403.291614839
89196bbb137ffff,25874.72476449199
89196bb5aafffff,4729.393792820389
89196bb201bffff,10321.994765524123
89196bba00bffff,257620.9898893413
8919694902bffff,201978.0202913054
89196bb5acfffff,18322.902859468133
89196bba687ffff,95156.2558889084
89196bb72c7ffff,267086.1677287724
89196bb0b53ffff,162281.18836895304
89196bb056fffff,205820.1347725141
89196b84807ffff,265980.1437965783
89196bb1b57ffff,217761.1013014865
89196bb7513ffff,221865.61095454468
89196bb0c67ffff,26193.251012863846
89196bb58d3ffff,2207.664986933606
89196bbb337ffff,26986.48321660588
89196bb2a63ffff,266780.7949031246
89196bb83c3ffff,44593.317981208995
89196bb096fffff,255106.03116531024
89196b85973ffff,265837.37453231704
89196bb31abffff,14906.205229244722
89196bb80a7ffff,43367.94361364201
89196bb366fffff,122728.98057232847
89196ba2d77ffff,30058.89663443084
8919696a133ffff,168234.03012553084
89196962a0bffff,43.81163615924573
8919694d983ffff,78094.19850019645
8919694aacfffff,133132.62239748053
89196959167ffff,194892.92041923036
8919696a68fffff,2784.7929704904027
89196b85a23ffff,199596.7149785955
89196b84d43ffff,265985.6978232482
89196b84e27ffff,265469.40080784017
89196bb7237ffff,267174.9655883668
89196bb2ea3ffff,99967.20806329971
89196ba82afffff,9026.476432408417
8919694adcbffff,266312.15498841024
89196bb2a73ffff,266770.1758706129
89196bb5ecbffff,267417.41693464824
89196949487ffff,31298.91907751299
89196bb6867ffff,52103.87545940105
891969492d3ffff,265665.7565158879
89196ba1d93ffff,267213.38259458577
89196bb54b7ffff,225531.85665911133
891969588abffff,202191.97275515553
89196ba2903ffff,184071.75851931763
8919694b277ffff,46259.41857913043
89196bb0dafffff,205710.59390320926
891969610c3ffff,180660.43500447026
89196bb6a7bffff,143079.88971836388
89196bac2bbffff,9686.7320254972
89196ba2883ffff,267338.4543470821
89196bba52fffff,97886.4548958391
89196bb5677ffff,267149.3355362072
89196bbb60fffff,57341.64447840104
89196bbb0b7ffff,265830.81260914594
89196bb2a7bffff,266761.2643365473
89196bb5253ffff,267154.30735710805
89196941b53ffff,183872.14260390386
89196bb0a2bffff,255126.22907143066
8919694a8a7ffff,266365.5478646311
89196bb1247ffff,266227.48346818855
89196bb8b3bffff,266582.2467091298
8919694a9cfffff,266406.4118701237
89196bba4b7ffff,266018.5336159016
89196bb49d7ffff,267971.3864206913
89196bb8953ffff,195434.10479648047
89196bb5497ffff,92343.88809547745
8919694ad9bffff,266338.63576108136
89196b84aabffff,265926.6368474719
